Brand,Year,Engine_CC,Mileage_kmpl,Fuel_Type,Transmission,Kilometers_Driven,Price_Lakh_INR
Honda,2009,1505,17.27,Electric,Automatic,38180,15.3
Ford,2009,1457,14.28,Petrol,Manual,12606,14.15
Honda,2005,2312,25.47,Electric,Manual,116929,4.49
Tata,2008,1729,21.59,Diesel,Automatic,155679,15.69
Toyota,2016,2527,9.41,Electric,Manual,55255,17.56
Tata,2016,1980,26.45,CNG,Automatic,16400,2.39
Ford,2020,1757,12.12,Petrol,Automatic,51804,17.85
Honda,2021,1839,29.54,Diesel,Manual,10569,4.64
Mahindra,2014,1901,16.29,Diesel,Automatic,80137,31.4
Kia,2021,2899,21.56,Petrol,Automatic,191020,23.28
Kia,2021,1313,9.71,CNG,Manual,191750,3.39
Mahindra,2022,1543,15.58,Petrol,Automatic,95276,29.21
Mahindra,2006,2205,25.65,Petrol,Manual,91724,13.61
Toyota,2008,2632,18.5,Petrol,Manual,85173,9.06
Ford,2023,1342,27.9,Electric,Automatic,149133,10.01
Maruti,2015,2898,20.65,Diesel,Automatic,54147,21.52
Tata,2021,2511,28.43,Diesel,Manual,22455,4.23
Kia,2016,2727,29.62,CNG,Automatic,161798,3.47
Mahindra,2006,1154,17.99,Diesel,Manual,193783,22.52
Tata,2010,2028,20.43,Petrol,Automatic,142863,34.39
Kia,2013,2554,26.37,Diesel,Manual,73090,17.69
Mahindra,2009,1047,12.87,CNG,Automatic,144340,15.34
Ford,2013,1332,26.96,Electric,Manual,15946,33.23
Kia,2012,2888,21.02,Electric,Automatic,115659,9.57
Toyota,2012,1589,23.96,Petrol,Automatic,139055,9.56
Maruti,2010,2100,9.76,Petrol,Manual,158999,31.82
Maruti,2007,2747,24.86,Diesel,Manual,146368,23.17
Mahindra,2009,1894,14.84,Diesel,Automatic,104530,3.3
Kia,2013,2158,25.72,CNG,Automatic,8154,24.08
Toyota,2011,1107,19.2,Petrol,Automatic,69105,28.97
Hyundai,2008,2250,14.04,CNG,Automatic,39042,10.68
Tata,2011,2923,28.96,Electric,Manual,89309,14.33
Tata,2009,1586,24.83,Diesel,Automatic,83262,8.12
Honda,2015,2348,29.69,Petrol,Automatic,11557,22.72
Toyota,2019,2698,16.02,Diesel,Manual,31756,23.75
Kia,2006,2464,22.28,Petrol,Automatic,17132,3.8
Ford,2017,2932,21.45,Electric,Manual,179508,24.2
Ford,2020,1985,23.13,CNG,Automatic,31143,23.56
Honda,2011,2194,8.84,Petrol,Manual,100841,2.68
Mahindra,2012,1014,14.42,Diesel,Manual,162963,20.1
Kia,2010,1176,28.01,Petrol,Automatic,56306,22.07
Honda,2011,2006,17.32,CNG,Manual,140233,15.91
Maruti,2022,1209,29.13,Electric,Automatic,118350,31.69
Tata,2011,1015,12.7,Diesel,Manual,101487,12.5
Kia,2007,1551,29.94,Electric,Manual,143402,3.75
Honda,2009,1148,23.35,Electric,Manual,43128,24.01
Maruti,2005,1453,25.08,CNG,Automatic,88955,21.77
Toyota,2019,2574,16.73,Petrol,Automatic,38157,34.63
Honda,2007,802,27.95,Petrol,Manual,26525,9.25
Mahindra,2012,1917,20.0,Petrol,Automatic,165472,14.75
Mahindra,2013,1882,22.98,Petrol,Manual,179988,16.95
Mahindra,2019,1206,10.09,Diesel,Manual,189086,30.36
Kia,2014,2865,21.9,Electric,Automatic,16756,15.39
Ford,2006,2317,27.34,Petrol,Manual,92723,27.37
Ford,2009,1550,11.92,Electric,Automatic,74613,6.76
Tata,2023,2695,24.23,Diesel,Manual,15760,15.23
Honda,2017,1687,8.56,Diesel,Automatic,29937,6.69
Toyota,2015,1812,28.38,Diesel,Manual,78786,33.31
Honda,2005,968,29.62,Electric,Manual,157036,7.45
Tata,2019,2495,15.79,Petrol,Manual,184828,15.54
Maruti,2022,1648,10.36,Electric,Manual,63468,4.26
Tata,2020,2504,22.49,Petrol,Manual,11941,32.37
Mahindra,2013,1740,8.66,CNG,Automatic,107885,22.4
Kia,2005,1005,18.61,Petrol,Automatic,117427,33.74
Maruti,2015,2692,13.98,Petrol,Manual,24120,2.92
Kia,2013,1320,18.41,Petrol,Manual,38807,7.36
Mahindra,2015,1817,8.4,Diesel,Automatic,110969,14.23
Hyundai,2017,2962,9.14,CNG,Automatic,13312,22.32
Tata,2006,2934,8.35,Petrol,Manual,8813,12.54
Tata,2018,1542,21.62,CNG,Manual,27857,25.35
Toyota,2010,2521,20.32,Electric,Manual,93147,7.03
Honda,2012,1249,13.13,Electric,Manual,151612,21.62
Maruti,2022,1585,22.23,Diesel,Manual,112240,14.83
Ford,2020,801,27.45,Electric,Manual,75017,18.53
Kia,2016,1901,14.1,CNG,Automatic,117962,20.58
Maruti,2015,2147,26.3,CNG,Manual,151985,3.51
Toyota,2010,1921,22.58,CNG,Manual,173383,32.45
Toyota,2007,2957,8.74,CNG,Automatic,192284,27.83
Kia,2018,1478,16.25,CNG,Automatic,99066,16.32
Ford,2006,2632,19.17,Diesel,Automatic,45635,19.84
Honda,2015,1170,24.1,Petrol,Manual,164009,2.59
Kia,2007,1845,14.32,Electric,Automatic,20859,18.18
Kia,2022,1521,29.62,CNG,Manual,175883,15.78
Mahindra,2005,1104,23.06,Electric,Automatic,39543,14.05
Ford,2005,1723,16.2,Diesel,Automatic,6908,28.81
Honda,2016,2095,10.13,Diesel,Automatic,102085,7.59
Tata,2019,1635,11.99,Petrol,Manual,130535,7.41
Mahindra,2009,1225,18.73,Diesel,Automatic,54739,18.98
Hyundai,2010,2792,18.88,Petrol,Automatic,76681,24.52
Ford,2020,2626,24.89,CNG,Automatic,64374,2.25
Honda,2016,2881,23.98,Diesel,Manual,54534,19.79
Toyota,2016,1253,12.43,Electric,Manual,46649,11.51
Mahindra,2007,1563,21.09,Diesel,Manual,10231,26.86
Honda,2006,1948,8.45,Diesel,Manual,76540,17.21
Maruti,2011,1322,16.77,CNG,Manual,78931,29.44
Kia,2006,1281,24.81,Petrol,Automatic,115577,14.8
Hyundai,2011,921,16.79,Petrol,Automatic,117365,29.21
Tata,2015,1380,26.38,Diesel,Manual,140193,25.5
Kia,2015,2972,29.48,Electric,Automatic,72412,29.25
Maruti,2018,2634,21.36,Diesel,Automatic,137662,28.72
Maruti,2007,1900,11.19,Electric,Manual,186091,17.79
Hyundai,2018,1517,16.35,CNG,Manual,66713,13.83
Tata,2015,1205,8.21,CNG,Manual,35487,27.13
Toyota,2008,2066,21.26,Petrol,Automatic,7064,13.61
Mahindra,2021,2284,26.07,Electric,Manual,47447,4.49
Ford,2020,1076,21.86,Diesel,Manual,138417,30.27
Tata,2007,2292,25.29,Diesel,Manual,105944,14.81
Ford,2014,2048,25.6,Diesel,Automatic,192243,5.94
Honda,2019,1924,26.72,Diesel,Automatic,102675,23.16
Maruti,2012,2457,13.87,CNG,Automatic,38818,31.31
Honda,2022,2553,27.17,Electric,Manual,115774,30.34
Toyota,2007,1306,22.39,CNG,Automatic,24971,20.07
Honda,2011,1036,14.37,Electric,Manual,126506,4.45
Tata,2014,1551,29.72,Petrol,Manual,131283,24.84
Honda,2013,964,28.9,Electric,Automatic,195023,21.9
Toyota,2018,2492,20.64,Diesel,Manual,182607,8.54
Toyota,2018,2756,26.55,CNG,Automatic,142455,31.67
Toyota,2015,2568,13.75,Diesel,Manual,19847,4.4
Tata,2005,2255,17.15,Electric,Manual,118953,14.0
Toyota,2008,2930,12.05,Electric,Automatic,9899,4.67
Maruti,2010,1230,19.44,Petrol,Manual,173374,32.05
Kia,2009,1582,18.91,Electric,Automatic,167563,2.69
Toyota,2007,1754,12.68,Electric,Automatic,169362,15.76
Honda,2006,2792,22.8,Diesel,Manual,46530,30.37
Mahindra,2007,2459,10.59,Electric,Manual,34954,9.92
Honda,2013,940,9.36,Electric,Manual,24723,5.02
Mahindra,2023,1519,16.47,CNG,Manual,74744,5.75
Honda,2023,2450,17.02,CNG,Manual,199120,15.07
Tata,2021,2776,15.03,Petrol,Manual,68381,15.86
Honda,2022,1815,13.67,Petrol,Manual,57625,25.56
Tata,2015,1087,15.45,Diesel,Manual,35955,9.47
Tata,2016,1142,11.59,Diesel,Manual,141197,25.01
Toyota,2007,2996,16.88,CNG,Manual,61920,34.97
Maruti,2022,1775,27.9,CNG,Manual,79574,30.45
Mahindra,2010,2623,12.94,CNG,Automatic,186558,22.79
Toyota,2011,1130,23.06,Petrol,Manual,184367,32.99
Toyota,2005,1164,11.12,Petrol,Manual,179929,34.7
Kia,2010,810,15.79,Electric,Manual,43963,20.6
Tata,2022,1308,15.07,Petrol,Automatic,47871,10.67
Tata,2017,2268,28.61,Electric,Manual,21683,32.15
Mahindra,2023,1913,17.42,Diesel,Automatic,9958,29.78
Honda,2011,1421,23.19,Petrol,Automatic,120773,4.33
Honda,2023,1700,21.25,Diesel,Manual,37851,32.87
Ford,2013,2271,11.1,Electric,Manual,78451,13.77
Toyota,2007,1126,28.67,Diesel,Manual,123744,12.29
Ford,2016,873,15.61,Diesel,Automatic,37585,13.0
Hyundai,2022,1050,8.98,Petrol,Automatic,121380,12.22
Hyundai,2012,1705,14.61,Electric,Automatic,115070,18.79
Ford,2013,1332,15.38,Electric,Manual,176666,20.92
Honda,2017,1095,10.04,CNG,Manual,149378,15.76
Hyundai,2012,1097,21.64,Petrol,Automatic,91905,15.32
Kia,2014,2151,15.63,Petrol,Automatic,51714,26.2
Honda,2021,1101,21.84,Electric,Automatic,108314,1.6
Tata,2011,1311,8.15,Petrol,Automatic,162674,33.22
Toyota,2021,1384,29.61,Diesel,Manual,124286,25.43
Maruti,2022,1917,11.75,CNG,Manual,74406,25.19
Toyota,2006,2979,22.51,Electric,Automatic,83517,15.64
Ford,2007,2434,23.75,Petrol,Manual,195562,33.85
Honda,2023,1709,11.78,Petrol,Automatic,72261,1.51
Ford,2005,2733,10.46,Diesel,Automatic,198841,4.06
Kia,2014,852,11.36,Petrol,Manual,138882,28.44
Honda,2018,2319,13.43,Petrol,Manual,101570,26.25
Toyota,2017,1590,11.7,Diesel,Manual,108865,10.59
Kia,2013,2327,22.83,Petrol,Automatic,72830,21.42
Kia,2010,1294,17.26,CNG,Automatic,81040,19.32
Kia,2010,1652,19.83,Diesel,Manual,46384,19.16
Mahindra,2023,1894,9.04,Electric,Manual,108194,21.45
Honda,2014,1462,26.95,CNG,Manual,141249,34.79
Hyundai,2007,807,11.75,Petrol,Automatic,174443,34.58
Hyundai,2022,1465,15.92,Diesel,Automatic,56523,34.39
Honda,2023,1468,9.58,Diesel,Manual,163487,19.88
Honda,2009,2085,11.01,Petrol,Manual,108922,12.16
Mahindra,2015,960,22.65,Electric,Automatic,62405,20.26
Hyundai,2014,1736,23.24,CNG,Manual,52696,22.36
Honda,2021,817,22.89,Petrol,Automatic,124746,11.93
Honda,2008,1150,20.15,Electric,Manual,156014,22.7
Ford,2022,1671,28.96,Diesel,Automatic,72320,22.34
Mahindra,2022,2258,19.16,Diesel,Automatic,7916,31.77
Mahindra,2005,1891,17.89,Diesel,Manual,103818,9.46
Toyota,2018,1853,13.45,Petrol,Manual,99955,24.87
Mahindra,2012,1115,10.17,Electric,Automatic,60346,16.6
Maruti,2006,2644,20.06,Petrol,Manual,189936,5.85
Hyundai,2023,1536,14.93,Petrol,Manual,15831,12.09
Toyota,2019,1119,19.53,CNG,Manual,35136,3.42
Maruti,2006,1837,12.53,CNG,Automatic,135860,12.2
Honda,2008,1231,26.44,CNG,Automatic,199437,3.81
Ford,2005,1433,29.99,Electric,Automatic,43304,32.5
Ford,2023,2505,15.09,Diesel,Manual,176953,4.91
Honda,2014,1836,26.53,CNG,Automatic,189861,28.88
Toyota,2005,1524,27.21,Diesel,Manual,173081,31.86
Mahindra,2019,1472,29.91,Electric,Manual,81701,17.17
Kia,2008,1270,15.54,CNG,Automatic,18546,3.31
Ford,2011,1401,24.63,CNG,Automatic,96609,21.46
Kia,2011,2182,13.03,Diesel,Automatic,43286,9.36
Honda,2022,2338,21.75,Petrol,Manual,100071,7.42
Kia,2017,1079,23.51,Electric,Manual,59882,20.49
Tata,2014,2964,24.3,Electric,Automatic,133459,13.44
Toyota,2012,1985,12.56,CNG,Manual,155205,25.97
Maruti,2014,2710,26.67,Electric,Automatic,39699,21.31
Toyota,2018,2813,17.26,Diesel,Automatic,184632,29.28
Hyundai,2018,1715,12.76,Petrol,Automatic,124040,3.46
Mahindra,2015,2417,19.94,Petrol,Manual,36434,9.37
Mahindra,2010,2181,26.99,Electric,Automatic,38206,20.49
Toyota,2005,2483,29.28,Petrol,Automatic,113718,30.99
Honda,2023,1225,24.46,Diesel,Automatic,161360,28.75
Honda,2011,2587,8.12,CNG,Automatic,174766,24.26
Tata,2022,1352,10.96,CNG,Manual,124002,20.73
Tata,2007,968,9.68,Electric,Manual,160574,22.65
Mahindra,2015,1314,10.23,Electric,Manual,34851,8.66
Tata,2009,2506,16.43,Electric,Manual,66496,21.44
Ford,2023,1229,15.45,CNG,Manual,133510,18.04
Ford,2006,2930,10.5,Electric,Manual,198807,14.38
Maruti,2008,1490,27.41,Petrol,Manual,111478,31.24
Tata,2014,1152,21.54,CNG,Automatic,166494,29.29
Maruti,2006,1917,25.52,Diesel,Automatic,55141,4.07
Tata,2012,2205,16.17,Electric,Manual,33643,34.52
Mahindra,2005,2118,17.03,CNG,Automatic,184383,9.2
Mahindra,2010,878,14.99,Electric,Manual,151722,8.71
Maruti,2015,1477,17.65,CNG,Manual,134947,33.12
Toyota,2014,1350,21.43,CNG,Automatic,70837,16.4
Mahindra,2017,1619,18.85,CNG,Automatic,154519,28.48
Toyota,2005,1013,26.43,Diesel,Automatic,71894,11.15
Honda,2006,2466,27.8,CNG,Automatic,195025,30.75
Ford,2007,1468,18.33,Petrol,Manual,166140,29.38
Maruti,2013,1788,13.27,Electric,Automatic,134840,18.9
Kia,2009,1693,28.79,Electric,Manual,62283,25.12
Mahindra,2014,958,24.17,Electric,Manual,117021,33.79
Hyundai,2014,821,22.08,CNG,Automatic,153501,16.64
Honda,2016,2564,24.4,Electric,Automatic,110065,18.06
Toyota,2022,2729,9.67,Petrol,Automatic,107518,25.71
Mahindra,2005,2061,9.49,Petrol,Manual,129431,14.45
Maruti,2007,1972,11.37,Petrol,Manual,65599,33.7
Kia,2009,1584,11.24,Diesel,Automatic,31114,2.85
Tata,2021,2402,17.25,Petrol,Automatic,47475,15.01
Kia,2012,2854,11.46,Petrol,Manual,140673,25.41
Hyundai,2021,2056,26.8,Electric,Automatic,88698,15.88
Toyota,2013,2692,20.72,CNG,Automatic,79164,10.18
Honda,2010,1378,16.1,Electric,Automatic,159728,15.35
Kia,2021,1900,9.53,Diesel,Automatic,123886,31.03
Maruti,2012,1288,21.0,Diesel,Automatic,159831,19.82
Hyundai,2011,1725,10.56,Diesel,Automatic,59932,12.73
Maruti,2011,2934,24.35,Petrol,Automatic,173640,24.0
Mahindra,2019,2587,25.66,Petrol,Manual,169664,22.0
Tata,2011,2790,19.97,Petrol,Automatic,100278,20.27
Honda,2012,1021,11.29,CNG,Automatic,150313,14.6
Maruti,2013,2548,25.31,Electric,Manual,109614,3.92
Toyota,2019,2976,14.77,Petrol,Manual,177118,22.29
Mahindra,2006,2066,12.9,Diesel,Automatic,139369,15.56
Mahindra,2011,1995,18.35,CNG,Manual,82047,15.86
Honda,2019,2326,28.3,CNG,Automatic,65920,9.34
Mahindra,2022,2303,14.54,Diesel,Manual,12089,9.86
Toyota,2022,1676,27.92,Petrol,Manual,27880,27.88
Maruti,2014,962,9.18,CNG,Manual,53271,17.56
Honda,2022,1754,9.84,Diesel,Automatic,191088,5.16
Ford,2005,823,23.37,Petrol,Manual,174474,3.04
Mahindra,2011,992,12.19,CNG,Automatic,93833,9.03
Mahindra,2007,1677,14.97,CNG,Automatic,172441,17.83
Toyota,2018,1189,11.0,Electric,Manual,44233,22.18
Tata,2016,1763,15.31,Electric,Manual,199576,6.31
Tata,2018,2976,14.17,CNG,Automatic,70431,16.03
Kia,2008,1564,24.2,CNG,Automatic,190089,3.93
Mahindra,2017,2773,23.44,CNG,Automatic,78285,2.76
Ford,2020,2038,29.01,Electric,Manual,106287,30.42
Maruti,2020,1567,23.94,Petrol,Automatic,60480,23.55
Honda,2009,2292,23.29,Electric,Manual,16312,27.67
Mahindra,2010,1698,23.27,Diesel,Automatic,165567,7.59
Hyundai,2010,1884,27.43,CNG,Manual,103245,12.29
Honda,2022,1587,14.52,Diesel,Automatic,182940,16.37
Kia,2010,910,14.6,Diesel,Automatic,12173,23.54
Tata,2011,2652,24.31,Diesel,Manual,152489,19.42
Ford,2020,940,13.03,Electric,Manual,101314,19.97
Mahindra,2013,1544,28.06,Electric,Manual,59338,6.76
Toyota,2017,878,19.77,Petrol,Manual,94896,17.41
Hyundai,2016,2317,14.6,Diesel,Manual,44314,29.1
Mahindra,2023,1770,25.07,Diesel,Automatic,31655,18.57
Ford,2005,865,14.87,Electric,Manual,103313,8.19
Kia,2012,2333,29.19,Diesel,Manual,137799,15.35
Maruti,2008,2194,29.63,Electric,Manual,127230,26.79
Hyundai,2023,1086,22.67,CNG,Manual,122466,6.02
Kia,2009,922,10.5,CNG,Manual,131300,20.95
Mahindra,2021,1803,13.79,Diesel,Automatic,110036,33.84
Maruti,2007,803,19.34,Petrol,Manual,183707,14.24
Hyundai,2023,2639,26.73,Electric,Automatic,114723,2.96
Maruti,2005,1211,12.07,CNG,Manual,139170,22.71
Maruti,2005,1049,10.3,CNG,Manual,140116,3.08
Hyundai,2013,2310,9.64,Diesel,Automatic,186400,7.92
Hyundai,2009,2717,19.15,Electric,Manual,184067,3.12
Maruti,2011,2156,27.46,Diesel,Manual,126742,7.22
Kia,2010,957,8.93,Electric,Automatic,199092,30.14
Ford,2021,2400,12.67,Petrol,Automatic,149669,26.12
Tata,2021,2410,23.25,Electric,Manual,82305,12.95
Hyundai,2017,2263,26.17,CNG,Automatic,138413,31.55
Mahindra,2016,1777,25.76,Diesel,Manual,75075,23.78
Honda,2008,2061,25.27,Electric,Manual,181415,16.5
Toyota,2012,952,10.86,CNG,Manual,73678,3.79
Maruti,2009,2429,16.74,Diesel,Automatic,56362,25.98
Maruti,2009,1855,29.66,Diesel,Automatic,81363,14.08
Toyota,2017,852,29.76,Petrol,Manual,77810,11.64
Tata,2015,2554,21.25,CNG,Manual,105331,11.16
Toyota,2012,2128,23.6,Electric,Automatic,85564,1.76
Hyundai,2012,800,28.93,CNG,Manual,76153,26.38
Toyota,2005,966,17.9,Diesel,Automatic,55773,6.37
Maruti,2017,1764,11.01,Petrol,Automatic,42339,18.94
Toyota,2009,2685,22.72,Electric,Automatic,86348,2.04
Honda,2012,1072,29.12,Petrol,Automatic,24395,22.53
Mahindra,2021,2492,23.34,Petrol,Automatic,158664,13.88
Hyundai,2017,1699,25.67,CNG,Manual,194326,22.63
Toyota,2013,2987,17.3,Diesel,Automatic,61804,4.51
Maruti,2006,2019,10.12,Diesel,Automatic,120302,10.42
Kia,2023,1159,11.72,Electric,Automatic,107384,5.2
Mahindra,2021,2839,29.62,Petrol,Manual,52027,23.14
Hyundai,2011,1133,18.85,Petrol,Automatic,50477,5.14
Maruti,2007,1530,8.26,Petrol,Automatic,186228,22.17
Tata,2023,2297,29.02,CNG,Automatic,29087,6.01
Honda,2023,2217,18.95,Diesel,Manual,57374,33.1
Ford,2013,2543,26.4,Petrol,Manual,37558,15.45
Tata,2014,2400,20.07,Petrol,Manual,119054,5.74
Ford,2018,2203,10.24,Diesel,Automatic,46975,2.9
Honda,2022,820,21.54,Electric,Automatic,95118,12.54
Toyota,2019,2773,29.94,CNG,Manual,165716,31.36
Hyundai,2005,1678,8.76,CNG,Manual,29067,6.32
Toyota,2010,976,26.52,CNG,Automatic,45698,27.99
Honda,2019,2186,13.18,Diesel,Manual,8765,15.48
Honda,2010,2869,16.67,CNG,Manual,149379,28.4
Honda,2022,1460,16.2,Petrol,Manual,33775,30.79
Ford,2005,1999,27.77,CNG,Automatic,122199,34.93
Mahindra,2007,925,19.1,Diesel,Manual,123323,3.78
Maruti,2021,2069,17.84,CNG,Manual,24279,28.18
Hyundai,2020,1410,26.0,Electric,Manual,51639,3.83
Toyota,2012,2094,9.08,Electric,Automatic,68838,12.05
Toyota,2021,1809,9.9,Diesel,Automatic,98912,23.15
Tata,2012,2891,8.48,Diesel,Manual,41673,16.48
Ford,2021,2557,23.14,Electric,Manual,81141,20.44
Honda,2013,2764,19.56,CNG,Manual,170756,33.87
Kia,2016,1347,27.27,Petrol,Manual,173117,28.93
Honda,2023,1991,18.97,Diesel,Manual,48250,13.68
Honda,2008,1853,12.88,Electric,Automatic,148579,21.6
Kia,2015,2420,25.71,CNG,Manual,100439,3.12
Toyota,2008,2622,14.48,Diesel,Manual,152070,16.67
Tata,2018,2071,28.59,CNG,Automatic,102461,21.88
Maruti,2018,2519,13.51,Petrol,Automatic,146155,25.44
Kia,2010,1052,11.69,Diesel,Manual,11572,31.7
Ford,2021,2359,18.85,Petrol,Automatic,143023,10.98
Mahindra,2006,1536,9.11,Petrol,Automatic,91050,31.72
Hyundai,2012,2846,8.8,Petrol,Manual,8863,23.66
Ford,2008,1699,18.91,Electric,Manual,185898,4.1
Kia,2014,2728,12.73,Petrol,Automatic,133202,14.24
Maruti,2011,2970,8.21,Petrol,Manual,23284,17.47
Toyota,2008,2117,14.51,CNG,Manual,159785,13.31
Mahindra,2020,2990,18.5,Electric,Automatic,193133,5.38
Mahindra,2018,1802,16.67,Electric,Manual,75039,19.98
Mahindra,2020,2722,10.98,Electric,Automatic,67812,5.91
Honda,2013,2771,20.75,Electric,Automatic,74635,32.15
Hyundai,2008,2904,23.63,Petrol,Automatic,25840,30.49
Toyota,2010,841,22.86,CNG,Automatic,24421,17.42
Toyota,2005,2647,16.66,Petrol,Automatic,119327,3.77
Mahindra,2011,1142,11.03,Petrol,Manual,26861,20.0
Toyota,2005,1131,18.99,Electric,Automatic,92667,21.34
Hyundai,2023,2260,27.59,Electric,Manual,137961,31.26
Hyundai,2012,1140,18.31,Diesel,Manual,102315,3.76
Tata,2007,2500,12.3,CNG,Automatic,23766,24.69
Kia,2005,2087,10.05,Electric,Manual,89252,20.35
Kia,2005,2033,28.77,Electric,Automatic,169899,7.35
Tata,2011,2267,24.35,Petrol,Automatic,41163,5.58
Maruti,2017,937,14.89,Petrol,Manual,29014,24.75
Kia,2005,886,14.5,Petrol,Automatic,152850,12.88
Hyundai,2020,2633,27.69,Electric,Manual,120760,35.0
Hyundai,2018,2939,11.91,CNG,Manual,45248,31.45
Kia,2008,1007,19.77,Electric,Manual,105706,20.45
Hyundai,2016,2650,23.7,Electric,Automatic,89022,23.0
Tata,2016,2487,16.72,CNG,Manual,132817,6.82
Mahindra,2021,2308,8.88,Electric,Automatic,197771,31.45
Mahindra,2019,2326,13.01,Electric,Manual,34548,16.87
Toyota,2014,1650,27.84,CNG,Manual,61216,18.97
Ford,2007,2990,19.51,Electric,Automatic,192365,30.75
Ford,2016,2882,25.94,Diesel,Manual,30490,1.71
Mahindra,2005,1023,20.23,Diesel,Manual,63455,18.06
Honda,2005,2211,28.76,Petrol,Manual,50959,22.5
Tata,2014,2519,28.0,Electric,Automatic,174279,6.84
Hyundai,2022,1096,18.62,CNG,Automatic,123611,3.79
Kia,2019,1122,15.0,CNG,Manual,154773,19.42
Mahindra,2006,2677,21.24,Diesel,Manual,76527,19.84
Tata,2021,2311,22.85,Petrol,Automatic,38733,12.56
Mahindra,2012,2886,18.96,Electric,Automatic,180563,31.05
Maruti,2013,1304,26.09,CNG,Automatic,168176,11.59
Hyundai,2015,2360,12.03,CNG,Manual,194565,18.8
Maruti,2010,2165,15.36,Electric,Manual,159438,7.75
Hyundai,2018,1486,23.1,Petrol,Automatic,23616,1.87
Tata,2005,2817,13.43,Diesel,Automatic,111860,15.77
Toyota,2011,2268,17.68,Electric,Manual,41381,19.15
Mahindra,2013,1539,29.2,Electric,Manual,18007,27.12
Mahindra,2015,1796,21.77,Electric,Automatic,71567,16.53
Honda,2020,2234,28.88,Diesel,Automatic,194069,10.84
Kia,2023,2715,23.89,CNG,Manual,139939,21.74
Maruti,2006,1422,23.94,Electric,Automatic,143653,14.27
Mahindra,2019,1097,21.02,Electric,Manual,156542,9.32
Tata,2007,1875,11.13,Electric,Manual,73739,32.0
Toyota,2008,1103,19.43,Electric,Manual,184193,19.48
Kia,2011,2111,13.56,Petrol,Automatic,189642,8.22
Tata,2016,1463,29.97,Petrol,Manual,108305,23.98
Maruti,2008,1941,13.87,Petrol,Automatic,31065,28.4
Honda,2014,2792,13.08,CNG,Automatic,18740,26.91
Mahindra,2010,1008,21.73,Electric,Manual,60370,21.58
Tata,2018,2116,19.24,Electric,Automatic,149483,18.91
Kia,2007,1318,8.47,Electric,Manual,9839,27.54
Hyundai,2021,2924,10.85,Electric,Automatic,142451,25.22
Toyota,2015,1137,25.84,Diesel,Manual,91903,20.64
Kia,2014,2613,18.64,Diesel,Manual,63621,23.53
Tata,2014,2669,11.21,Diesel,Manual,198322,7.15
Toyota,2014,1712,18.24,Electric,Manual,58576,2.17
Mahindra,2007,1606,13.57,Diesel,Manual,151243,32.69
Hyundai,2019,2115,12.92,Diesel,Automatic,65714,32.83
Honda,2021,2094,29.07,CNG,Automatic,141999,27.9
Kia,2022,1371,15.96,CNG,Manual,171257,13.97
Honda,2023,2479,9.02,Diesel,Automatic,123430,6.55
Hyundai,2023,1839,29.35,Diesel,Automatic,185368,13.47
Toyota,2016,1725,25.49,CNG,Manual,90030,25.83
Mahindra,2009,2584,13.6,Diesel,Manual,54860,12.73
Tata,2020,897,17.0,Electric,Manual,58580,28.16
Hyundai,2019,2439,26.97,Diesel,Manual,143642,24.05
Maruti,2019,1546,15.86,Electric,Manual,56964,22.6
Toyota,2010,2245,20.48,Diesel,Automatic,60271,32.66
Honda,2016,2130,19.77,Petrol,Automatic,178419,31.43
Kia,2006,1060,16.83,Diesel,Automatic,47694,25.34
Hyundai,2013,2062,22.07,Petrol,Manual,5251,8.17
Honda,2008,1735,18.41,Diesel,Automatic,155399,32.95
Toyota,2009,2597,8.47,Diesel,Manual,105309,9.11
Honda,2012,1131,25.92,Electric,Manual,175001,13.98
Hyundai,2014,914,10.49,CNG,Manual,52493,29.2
Toyota,2011,1067,18.21,CNG,Manual,90233,8.49
Maruti,2018,2859,20.76,Electric,Automatic,71812,22.89
Hyundai,2009,872,23.52,CNG,Manual,112523,16.84
Tata,2020,1815,17.04,Petrol,Automatic,129276,22.41
Ford,2019,977,24.18,Petrol,Manual,39216,33.59
Mahindra,2009,2799,10.89,Diesel,Automatic,160659,28.58
Hyundai,2007,1571,22.38,Petrol,Automatic,76535,11.41
Toyota,2014,1745,26.18,CNG,Manual,129196,3.42
Kia,2009,1199,27.57,Petrol,Automatic,13961,33.9
Mahindra,2019,1069,20.75,Diesel,Automatic,81034,21.1
Hyundai,2022,2655,14.88,Petrol,Manual,165172,7.3
Maruti,2012,2455,11.59,CNG,Automatic,77276,22.51
Kia,2006,858,15.6,Electric,Automatic,44206,2.91
Maruti,2012,1686,19.88,Diesel,Automatic,47316,7.78
Tata,2012,1065,12.32,Electric,Manual,122871,22.69
Kia,2008,2922,28.96,Petrol,Manual,146517,14.98
Honda,2023,2822,27.74,Diesel,Automatic,56421,12.39
Ford,2022,1304,8.73,Diesel,Automatic,43157,23.46
Kia,2005,2723,20.36,Petrol,Automatic,196064,30.52
Mahindra,2019,1285,25.36,Diesel,Automatic,80482,24.23
Kia,2022,2363,13.4,Petrol,Manual,163934,17.03
Toyota,2016,1953,19.53,Electric,Automatic,181070,23.57
Ford,2005,865,16.93,Electric,Automatic,9617,24.8
Toyota,2011,2136,12.32,CNG,Automatic,33376,27.46
Honda,2023,1206,21.52,CNG,Manual,129024,11.79
